featureid	CR0118-D02	CR0119-D03	CR097-A1	CR098-A2	CR099-A3	CR1-A1	CR10-A10	CR100-A4	CR101-A5	CR102-A6	CR103-A7	CR104-A8	CR105-A9	CR106-A10	CR107-A11	CR108-A12	CR109-B1	CR11-A11	CR110-B2	CR111-B3	CR112-B4	CR113-B5	CR115-B7	CR116-B8	CR117-D01	CR12-A12	CR120-D04	CR121-D05	CR122-D06	CR123-D07	CR124-D08	CR125-D09	CR126-D10	CR127-D11	CR128-D12	CR129-E01	CR13-B1	CR130-E02	CR131-E03	CR132-E04	CR133-E05	CR134-E06	CR135-E07	CR136-E08	CR137-E09	CR138-E10	CR139-E11	CR14-B2	CR140-E12	CR141-F01	CR142-F02	CR15-B3	CR16-B4	CR17-B5	CR18-B6	CR19-B7	CR2-A2	CR20-B8	CR21-B9	CR22-B10	CR23-B11	CR24-B12	CR25-C1	CR26-C2	CR27-C3	CR28-C4	CR29-C5	CR3-A3	CR30-C6	CR31-C7	CR32-C8	CR33-C9	CR34-C10	CR35-C11	CR36-C12	CR37-D1	CR38-D2	CR39-D3	CR4-A4	CR40-D4	CR41-D5	CR42-D6	CR43-D7	CR44-D8	CR45-D9	CR46-D10	CR47-D11	CR48-D12	CR49-E1	CR5-A5	CR50-E2	CR51-E3	CR52-E4	CR53-E5	CR54-E6	CR55-E7	CR56-E8	CR57-E9	CR58-E10	CR59-E11	CR6-A6	CR60-E12	CR61-F1	CR62-F2	CR63-F3	CR64-F4	CR65-F5	CR66-F6	CR67-F7	CR68-F8	CR69-F9	CR7-A7	CR70-F10	CR71-F11	CR72-F12	CR73-G1	CR74-G2	CR75-G3	CR76-G4	CR78-G6	CR8-A8	CR80-G8	CR81-G9	CR82-G10	CR83-G11	CR84-G12	CR85-H1	CR86-H2	CR87-H3	CR88-H4	CR89-H5	CR9-A9	CR90-H6	CR91-H7	CR92-H8	CR93-H9	CR94-H10	CR95-H11	CR96-H12	Fe-BAL-1	Fe-BAL-10	Fe-BAL-11	Fe-BAL-2	Fe-BAL-3	Fe-BAL-4	Fe-BAL-5	Fe-BAL-6	Fe-BAL-7	Fe-BAL-8	Fe-BAL-9	Fe-BAL-Annie	Fe-BAL-Fluffy	Taxon
6f3f68e5c8e2a11b388ddbbea9fa182d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	24	0	22	0	169	25	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	12	9	0	0	5	18	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	0	8	0	0	14	0	0	7	0	0	0	9	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	1259	425	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas;D_6__Pseudomonas stutzeri
47c60c2bff25aedea93cb73f6d4c0a70	0	0	0	24	107	33	0	37	0	0	37	0	40	0	511	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	358	0	0	0	38	0	0	27	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	89	152	0	0	104	0	0	43	0	0	105	0	0	0	0	0	0	64	0	0	0	0	0	0	15	0	0	0	0	0	38	0	0	0	53	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__uncultured;Ambiguous_taxa
21737665b35571ff1c019423549533e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	158	0	0	295	0	0	1125	0	0	0	300	0	0	34	0	0	0	0	0	0	75	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia;D_3__Fusobacteriales;D_4__Fusobacteriaceae;D_5__Fusobacterium
56beab795d7c892be143abd1d3addb91	0	0	0	25	0	0	0	82	474	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	69	0	0	0	0	0	45	219	0	0	55	0	0	165	0	0	40	0	0	0	147	0	0	16	0	0	18	0	0	0	22	0	0	0	0	0	74	0	0	0	88	0	0	30	0	0	60	0	0	0	0	20	0	0	45	0	0	0	0	0	0	335	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales
3bc4ae0f81ad9559d0c2eee363dc0146	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	6	17	0	32	27	163	39	10	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	184	0	0	0	35	0	0	34	0	0	0	0	0	0	68	0	0	8	0	0	68	0	0	0	22	0	0	26	0	0	0	0	0	10	5	0	0	30	0	0	43	0	0	829	0	0	0	57	0	0	19	0	0	6	0	0	0	0	0	0	5	0	0	0	47	74	0	0	60	0	0	7	0	0	75	0	0	0	125	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Atopobiaceae;D_5__Olsenella
e4400d68e9338565995f5937ea7c0f34	0	0	0	30	0	0	102	35	0	0	166	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	96	40	0	0	65	0	0	103	0	0	132	0	0	0	583	0	0	83	0	0	20	0	0	0	33	0	0	0	0	0	91	0	0	0	130	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae;D_5__Porphyromonas;D_6__Porphyromonas sp. canine oral taxon 341
b5c8ed4496d79b916859402cdf11f0a7	0	0	10	17	22	12	25	20	33	9	14	33	16	57	25	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	15	48	0	0	13	0	32	0	18	0	0	104	0	9	121	0	0	0	75	0	0	47	10	0	53	0	5	34	51	9	19	34	6	0	42	0	0	45	0	4	0	37	0	0	111	11	9	63	0	17	0	98	0	59	0	23	0	29	0	115	33	30	0	17	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	17	19	18	71	33	30	17	42	20	20	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas
0db6b9fb5d78fbeb19cbb11d1a7d456e	0	0	0	142	25	0	36	108	60	67	189	134	165	30	609	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	135	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Alloprevotella;D_6__Prevotella sp. canine oral taxon 372
086681dd07024e7dd22252d2342a3f88	0	0	0	0	99	0	35	84	0	26	193	0	162	0	40	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	139	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	68	0	0	301	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Streptococcus
e335f74033bc634af43ee6baa84fa247	0	0	0	0	0	0	0	0	0	7	6	0	4	0	0	582	10	0	13	366	258	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	117	0	0	330	163	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Romboutsia
662a40a2523f7669fa865700fc74a1cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25	83	0	94	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	623	0	0	33	180	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	32	0	0	49	0	0	0	14	0	0	0	0	0	126	0	0	0	510	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured
7fb08fa9b7b2eef6a3db57d0de769227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	39	0	28	0	127	22	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	52	630	0	0	0	0	0	0	0	0	0	0	0	81	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	5	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XI;D_5__Peptoniphilus;D_6__uncultured organism
66d29cfb5e0a8e3f65db27feca45bbb5	0	0	31	150	98	0	0	121	114	0	110	200	55	32	685	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	46	0	0	51	0	0	0	0	0	38	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Proteocatella;Ambiguous_taxa
19ef7cd00bafc7ece02162a20517e99a	0	0	0	14	65	4	21	37	0	3	129	0	53	7	177	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	459	0	0	0	30	0	0	15	0	0	0	0	0	0	17	0	0	27	0	0	10	0	0	79	179	0	0	59	0	0	17	0	0	91	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	14	0	0	14	0	0	17	0	0	0	0	9	0	0	3	0	0	6	0	0	0	126	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__Peptostreptococcaceae bacterium canine oral taxon 019
a383bbf0dc0a9f5c17cf3303b55af028	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	32	0	70	5	0	0	11	1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	44	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	16	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Faecalibacterium
1df7ba30d2b28bb93f86076a4e3affa2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	48	54	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	77	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	72	0	0	0	110	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia;D_3__Erysipelotrichales;D_4__Erysipelotrichaceae;D_5__Solobacterium
ad2151f0b3b343270f30a6f904891578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	64	0	99	30	72	0	29	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	28	0	0	133	0	0	0	165	9	0	5	0	0	0	0	0	0	6	0	0	0	0	0	413	0	0	0	0	0	0	75	0	0	70	0	0	52	12	0	0	5	0	0	0	0	0	154	0	0	0	28	0	0	11	0	0	4	0	0	0	16	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfovibrionales;D_4__Desulfovibrionaceae;D_5__Mailhella;Ambiguous_taxa
7e7a4855c881caf14f15c80f6012f231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	192	32	70	0	82	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	60	0	0	49	0	0	0	384	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	13	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__[Eubacterium] coprostanoligenes group;Ambiguous_taxa
17b542863da71820b2ba99164f7cdae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	75	29	8	210	27	219	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	503	0	0	0	0	0	0	514	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-004;D_6__uncultured bacterium
7bec267b66361a3a0b4e8f1b7424f79b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	77	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	185	0	0	0	0	0	0	260	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__[Eubacterium] brachy group;D_6__uncultured bacterium
aebecc08127b67f0bb46b37c9ec6b17e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	47	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	64	168	0	0	772	0	0	0	0	0	0	0	0	20	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Veillonella
db0a3789f3e2b75463c5829876b90b8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	122	171	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	286	0	0	0	166	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae;D_5__Prevotella 9
27af6946079ffdcc29ae6f9f6640a637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	349	142	47	0	1082	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	9	5	0	0	3	6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae;D_5__Bacteroides;D_6__gut metagenome
f00f73e4fa2a6f99caa3233fa46b1f0c	0	0	10	29	108	0	71	27	19	0	91	59	72	3	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	29	0	0	151	0	0	0	17	0	0	16	0	0	0	0	0	0	14	0	0	18	0	0	0	0	0	81	127	0	0	63	0	0	50	0	0	33	0	0	0	26	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	61	0	0	13	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XII;D_5__Fusibacter;D_6__Peptostreptococcaceae bacterium feline oral taxon 067
a1a2a4326524ddcb86d54831586052d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	60	27	49	134	21	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	59	0	2	43	92	0	0	28	0	0	82	0	0	0	0	0	0	20	0	0	25	0	0	56	0	0	0	30	0	0	51	0	0	61	0	0	24	23	0	0	17	0	0	69	3	0	124	0	0	0	114	0	0	28	0	0	40	0	0	0	7	0	0	24	0	0	0	53	42	0	0	26	0	0	12	0	0	53	0	0	0	81	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Eggerthellaceae;D_5__Slackia;D_6__uncultured bacterium
d2851e43d565e8fe9f6c1da49900be29	0	0	0	26	27	0	119	45	100	54	66	145	105	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	38	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	63	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	2	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae
63f952d23a51e0cf07d565dec6a52991	0	0	0	29	0	0	57	0	0	0	20	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	59	0	0	33	0	0	153	198	0	0	65	0	0	128	0	0	16	0	0	0	69	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	4	49	0	0	41	0	0	44	0	0	0	0	48	0	0	15	0	0	0	0	0	0	340	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Cardiobacteriaceae;D_5__uncultured;D_6__Cardiobacterium sp. feline oral taxon 092
4609c96e65d58bcb2ef90b53ed9ac999	0	0	0	39	0	0	90	49	112	0	66	26	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	116	0	0	0	54	0	0	109	0	0	38	0	0	0	63	0	0	50	0	0	33	0	0	0	0	0	0	0	0	0	83	0	0	0	62	0	0	54	0	0	32	0	0	0	0	32	0	0	0	0	0	10	0	0	0	156	0	0	39	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Cardiobacteriaceae;D_5__uncultured;D_6__Cardiobacterium sp. canine oral taxon 238
171f04580b47b39895b7150835ed878d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	7	25	34	116	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	108	0	0	13	0	0	0	0	0	0	119	0	0	31	0	0	141	0	0	0	0	0	0	27	0	0	34	0	0	24	0	0	0	9	0	0	5	0	0	391	0	0	0	25	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	87	0	0	0	65	0	0	0	0	0	21	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Subdoligranulum
ba6cf27930af7c7c556d13b3343fa2b3	0	0	16	41	70	0	0	83	32	9	26	0	57	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	47	55	0	0	29	0	0	47	0	0	121	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cardiobacteriales;D_4__Cardiobacteriaceae;D_5__uncultured;D_6__Cardiobacterium sp. canine oral taxon 238
607b0137ddb40a560c40c0115302ec5f	0	0	0	0	44	0	0	0	0	155	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	73	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	39	0	0	529	0	0	0	0	0	62	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Aerococcaceae;D_5__uncultured;Ambiguous_taxa
